1260417	Papanāsam	10.93333	79.28333	IN	 	25	 	16837
1260421	Pāonta Sāhib	30.45	77.61667	IN	 	11	 	21787
1260434	Panvel	18.98333	73.1	IN	 	16	 	128046
1260448	Panruti	11.76667	79.55	IN	 	25	 	56586
1260454	Panna	24.71667	80.2	IN	 	35	 	46791
1260476	Pānīpat	29.38889	76.96806	IN	 	10	 	292808
1260482	Pānihāti	22.69417	88.37444	IN	 	28	 	378705
1260527	Pandua	23.08333	88.28333	IN	 	28	 	28205
1260543	Pāndhurna	21.6	78.51667	IN	 	35	 	43630
1260546	Pandharpur	17.66667	75.33333	IN	 	16	 	95665
1260553	Pāndavapura	12.50056	76.67333	IN	 	19	 	19051
1260607	Panaji	15.48333	73.83333	IN	 	33	 	65586
1260612	Pānāgar	23.3	79.98333	IN	 	35	 	26619
1260637	Palwal	28.15	77.33333	IN	 	10	 	121965
1260667	Pāloncha	17.6	80.68333	IN	 	02	 	75224
1260671	Palni	10.46667	77.53333	IN	 	25	 	66085
1260674	Palmaner	13.2	78.75	IN	 	02	 	42179
1260681	Pallippatti	11.93333	78.41667	IN	 	25	 	26492
1260685	Pallikondai	12.91667	78.93333	IN	 	25	 	21335
1260692	Pallāvaram	12.97611	80.18361	IN	 	25	 	157145
1260694	Pallappatti	10.7	77.88333	IN	 	25	 	20281
1260697	Palladam	10.98333	77.3	IN	 	25	 	31935
1260702	Pālkonda	18.6	83.75	IN	 	02	 	29378
1260707	Pālitāna	21.51667	71.83333	IN	 	09	 	55913
1260713	Paliā Kalān	28.45	80.58333	IN	 	36	 	38547
1260716	Pāli	25.76667	73.33333	IN	 	24	 	210103
1260718	Pāli	23.35	81.05	IN	 	35	 	21287
1260728	Pālghāt	10.78333	76.65	IN	 	13	 	132728
1260730	Pālghar	19.68333	72.75	IN	 	16	 	72335
1260734	Palera	25.01667	79.23333	IN	 	35	 	16554
1260771	Palāsa	18.76667	84.41667	IN	 	02	 	65833
1260777	Pālanpur	24.16667	72.43333	IN	 	09	 	123294
1260792	Pālakollu	16.53333	81.73333	IN	 	02	 	57341
1260793	Pālakkodu	12.3	78.08333	IN	 	25	 	19630
1260824	Pākaur	24.63333	87.85	IN	 	28	 	40446
1260830	Pākāla	13.46667	79.11667	IN	 	02	 	24680
1260833	Paithan	19.48333	75.38333	IN	 	16	 	37360
1260868	Pahāsu	28.18333	78.05	IN	 	36	 	18854
1260909	Padrauna	26.9025	83.98194	IN	 	36	 	47181
1260911	Padra	22.23333	73.08333	IN	 	09	 	36499
1260918	Padmanābhapuram	8.23333	77.33333	IN	 	25	 	20212
1260938	Padampur	29.68333	73.61667	IN	 	24	 	18454
1260940	Padampur	20.98333	83.06667	IN	 	21	 	16387
1260954	Pachperwa	27.51667	82.65	IN	 	36	 	15056
1260959	Pāchora	20.66667	75.35	IN	 	16	 	46823
1261008	Ottappālam	10.76667	76.38333	IN	 	13	 	50913
1261012	Osmānābād	18.16667	76.05	IN	 	16	 	85521
1261039	Orai	25.98333	79.46667	IN	 	36	 	158265
1261045	Ongole	15.5	80.05	IN	 	02	 	172872
1261066	Okha	22.46944	69.06056	IN	 	09	 	21048
1261068	Ojhar	20.1	73.93333	IN	 	16	 	44935
1261086	Obra	24.41667	82.98333	IN	 	36	 	56110
1261110	Nūzvīd	16.78333	80.85	IN	 	02	 	53391
1261122	Nūrpur	29.15	78.41667	IN	 	36	 	39077
1261181	North Lakhimpur	27.23333	94.11667	IN	 	03	 	59841
1261186	North Guwāhāti	26.20139	91.72361	IN	 	03	 	17516
1261205	Nongstoin	25.51667	91.26667	IN	 	18	 	25758
1261227	Nokha	27.6	73.41667	IN	 	24	 	55911
1261234	Nohar	29.18333	74.76667	IN	 	24	 	46360
1261242	Noāmundi	22.15	85.53333	IN	 	38	 	16558
1261258	Nizāmābād	18.66667	78.11667	IN	 	02	 	305438
1261285	Nirmāli	26.31667	86.58333	IN	 	34	 	17102
1261288	Nirmal	19.1	78.35	IN	 	02	 	80982
1261309	Nipāni	16.4	74.38333	IN	 	16	 	60351
1261342	Nīm ka Thāna	27.73333	75.8	IN	 	24	 	32690
1261369	Nīmbāhera	24.61667	74.68333	IN	 	24	 	58085
1261375	Nimāparha	20.06667	86.01667	IN	 	21	 	18222
1261378	Nīmāj	26.14972	74	IN	 	24	 	20424
1261382	Nilokheri	29.83333	76.91667	IN	 	10	 	17360
1261394	Nīleshwar	12.25	75.1	IN	 	13	 	25405
1261396	Nilanga	18.1	76.76667	IN	 	16	 	34491
1261401	Nilakkottai	10.16667	77.86667	IN	 	25	 	21683
1261402	Nīlgiri	21.45806	86.76694	IN	 	21	 	15462
1261415	Nihtaur	29.33333	78.38333	IN	 	36	 	48389
1261446	Nidadavole	16.91667	81.66667	IN	 	02	 	44173
1261451	Nichlaul	27.31667	83.73333	IN	 	36	 	17567
1261470	Neyyāttinkara	8.4	77.08333	IN	 	13	 	88104
1261481	New Delhi	28.61282	77.23114	IN	 	07	 	317797
1261512	Neral	19.03333	73.31667	IN	 	16	 	16060
1261517	Nepa Nagar	21.46667	76.4	IN	 	35	 	32611
1261529	Nellore	14.43333	79.96667	IN	 	02	 	404158
1261532	Nellikkuppam	11.76667	79.68333	IN	 	25	 	44423
1261539	Nelamangala	13.10222	77.39	IN	 	19	 	28697
1261553	Nedumangād	8.6	77	IN	 	13	 	58278
1261567	Nāyudupeta	13.9	79.9	IN	 	02	 	45769
1261580	Nayāgarh	20.13333	85.1	IN	 	21	 	16001
1261598	Nawāshahr	31.11667	76.13333	IN	 	23	 	31121
1261613	Nawalgarh	27.85	75.26667	IN	 	24	 	58346
1261614	Nawai	26.35	75.91667	IN	 	24	 	35114
1261631	Nawāda	24.88333	85.53333	IN	 	34	 	96730
1261639	Nawābganj	28.55	79.63333	IN	 	36	 	34134
1261641	Nawābganj	26.93333	81.21667	IN	 	36	 	79246
1261642	Nawābganj	26.86667	82.13333	IN	 	36	 	17015
1261647	Nāwa	27.01667	75	IN	 	24	 	20044
1261667	Navalgund	15.56667	75.36667	IN	 	19	 	23208
1261669	Navadwīp	23.41667	88.36667	IN	 	28	 	111123
1261672	Nautanwa	27.43333	83.41667	IN	 	36	 	32587
1261696	Naugachhia	25.4	87.1	IN	 	34	 	41247
1261705	Nattam	10.23333	78.23333	IN	 	25	 	21888
1261711	Nāthdwāra	24.93333	73.81667	IN	 	24	 	39426
1261721	Nasrullahganj	22.68333	77.26667	IN	 	35	 	18265
1261722	Nāsriganj	25.05	84.33333	IN	 	34	 	23286
1261726	Nāspur	18.83333	79.45	IN	 	02	 	15374
1261727	Nasīrābād	26.3	74.73333	IN	 	24	 	51747
1261731	Nāsik	19.98333	73.8	IN	 	16	 	1289497
1261736	Narwar	25.65	77.9	IN	 	35	 	16948
1261739	Narwāna	29.61667	76.11667	IN	 	10	 	55850
1261748	Narsīpatnam	17.66667	82.61667	IN	 	02	 	33755
1261752	Narsinghgarh	23.7	77.1	IN	 	35	 	29981
1261754	Narsimhapur	22.95	79.2	IN	 	35	 	47511
1261771	Nārnaund	29.21667	76.15	IN	 	10	 	16299
1261772	Nārnaul	28.04444	76.10833	IN	 	10	 	66049
1261800	Nargund	15.71667	75.38333	IN	 	19	 	33403
1261810	Naregal	15.58333	75.81667	IN	 	19	 	17403
1261823	Nārāyanpet	16.73333	77.5	IN	 	02	 	39041
1261828	Nārāyangarh	30.48333	77.13333	IN	 	10	 	20085
1261835	Nāravārikuppam	13.19556	80.17417	IN	 	25	 	18555
1261837	Naraura	28.2	78.38333	IN	 	36	 	22432
1261839	Narauli	28.5	78.71667	IN	 	36	 	17945
1261848	Narasaraopet	16.25	80.06667	IN	 	02	 	97194
1261852	Narasapur	16.45	81.66667	IN	 	02	 	59306
1261853	Narasannapeta	18.41667	84.05	IN	 	02	 	24267
1261871	Naraini	25.18333	80.48333	IN	 	35	 	15077
1261872	Naraina	26.78333	75.2	IN	 	24	 	17048
1261882	Napāsar	27.96667	73.55	IN	 	24	 	21750
1261901	Nānpāra	27.86667	81.5	IN	 	36	 	46280
1261910	Nanjangūd	12.11972	76.68278	IN	 	19	 	50243
1261913	Nāngloi Jāt	28.68333	77.06667	IN	 	07	 	194363
1261922	Nāngal	31.36667	76.38333	IN	 	23	 	44176
1261927	Nandyāl	15.48333	78.48333	IN	 	02	 	165337
1261931	Nandurbār	21.36667	74.25	IN	 	16	 	100703
1261932	Nāndūra	20.83333	76.45	IN	 	16	 	39650
1261957	Nandikotkūr	15.86667	78.26667	IN	 	02	 	45343
1261960	Nandigāma	16.78333	80.3	IN	 	02	 	38219
1261971	Nāndgaon	20.31667	74.65	IN	 	16	 	24209
1261998	Nanauta	29.7125	77.41583	IN	 	36	 	18738
1262013	Nāmrup	27.18333	95.33333	IN	 	03	 	18432
1262034	Nambiyūr	11.36667	77.33333	IN	 	25	 	16126
1262039	Nāmakkal	11.22126	78.16524	IN	 	25	 	55997
1262040	Nāmagiripettai	11.46667	78.26667	IN	 	25	 	22098
1262065	Nalhāti	24.3	87.81667	IN	 	28	 	25878
1262067	Nalgonda	17.05	79.26667	IN	 	02	 	121826
1262073	Naldurg	17.81667	76.3	IN	 	16	 	17261
1262089	Nakūr	29.91667	77.3	IN	 	36	 	23084
1262097	Nakodar	31.12583	75.47333	IN	 	23	 	32405
1262109	Najībābād	29.63333	78.33333	IN	 	36	 	84006
1262115	Nainwa	25.76667	75.85	IN	 	24	 	16415
1262116	Nainpur	22.43333	80.11667	IN	 	35	 	22336
1262117	Naini Tāl	29.39743	79.44686	IN	 	39	 	42309
1262131	Naihāti	22.90278	88.41694	IN	 	28	 	253221
1262140	Nahorkatiya	27.28333	95.33333	IN	 	03	 	15548
1262151	Nāhan	30.55	77.3	IN	 	11	 	27544
1262180	Nāgpur	21.15	79.1	IN	 	16	 	2228018
1262187	Nāgod	24.56667	80.6	IN	 	35	 	21732
1262200	Nagīna	29.45	78.45	IN	 	36	 	76593
1262204	Nāgercoil	8.16667	77.43333	IN	 	25	 	213858
1262209	Nagda	23.45	75.41667	IN	 	35	 	103501
1262216	Nāgaur	27.2	73.73333	IN	 	24	 	96847
1262230	Nāgar Karnūl	16.48333	78.33333	IN	 	02	 	29439
1262240	Nagari	13.33333	79.58333	IN	 	02	 	25933
1262253	Nagar	27.43333	77.1	IN	 	24	 	23546
1262260	Nāgappattinam	10.76667	79.83333	IN	 	25	 	94238
1262266	Nāgamangala	12.81556	76.7575	IN	 	19	 	16760
1262292	Nadiād	22.7	72.86667	IN	 	09	 	202067
1262296	Nādbai	27.23333	77.2	IN	 	24	 	23520
1262302	Nādāpuram	11.7	75.66667	IN	 	13	 	39512
1262318	Nabīnagar	24.61667	84.11667	IN	 	34	 	20848
1262319	Nābha	30.37472	76.14861	IN	 	23	 	64640
1262321	Mysore	12.30722	76.64972	IN	 	19	 	868313
1262330	Muzaffarpur	26.11667	85.4	IN	 	34	 	333200
1262332	Muzaffarnagar	29.46667	77.68333	IN	 	36	 	349706
1262338	Mūvattupula	9.96667	76.58333	IN	 	13	 	29664
1262346	Muttupet	10.4	79.48333	IN	 	25	 	21568
1262374	Mussoorie	30.45	78.08333	IN	 	39	 	25753
1262380	Musiri	10.93333	78.45	IN	 	25	 	30209
1262382	Mushābani	22.51667	86.45	IN	 	38	 	32761
1262395	Murwāra	23.85	80.4	IN	 	35	 	195856
1262410	Murtajāpur	20.73333	77.38333	IN	 	16	 	40223
1262412	Murshidābād	24.18333	88.26667	IN	 	28	 	39557
1262419	Murlīganj	25.9	86.98333	IN	 	34	 	23843
1262426	Morinda	30.79194	76.49639	IN	 	23	 	23536
1262444	Murbād	19.25	73.4	IN	 	16	 	17494
1262453	Murādnagar	28.78333	77.5	IN	 	36	 	89482
1262463	Munnar	10.1	77.06667	IN	 	13	 	68000
1262482	Munger	25.38333	86.46667	IN	 	34	 	203163
1262484	Mungeli	22.06667	81.68333	IN	 	37	 	27698
1262485	Mungaolī	24.41667	78.1	IN	 	35	 	20081
1262491	Mūndwa	27.06667	73.81667	IN	 	24	 	17465
1262497	Mundra	22.85	69.73333	IN	 	09	 	15220
1262510	Mundgod	14.96667	75.03333	IN	 	19	 	17000
1262516	Mundargi	15.21667	75.9	IN	 	19	 	21826
1262534	Multai	21.76667	78.25	IN	 	35	 	22029
1262546	Mūlki	13.1	74.8	IN	 	19	 	17259
1262553	Mulgund	15.25	75.53333	IN	 	19	 	18928
1262562	Mulbāgal	13.16667	78.4	IN	 	19	 	47462
1262566	Mulappilangād	11.8	75.45	IN	 	13	 	23030
1262574	Mūl	20.06667	79.66667	IN	 	16	 	23984
1262578	Muktsar	30.48333	74.51667	IN	 	23	 	89833
1262591	Mukher	18.7	77.36667	IN	 	16	 	28647
1262596	Mukeriān	31.95056	75.61583	IN	 	23	 	22751
1262624	Muhammadābād	27.31667	79.45	IN	 	36	 	22151
1262625	Muhammadābād	26.03306	83.38389	IN	 	36	 	24146
1262626	Muhammadābād	25.63333	83.75	IN	 	36	 	33186
1262634	Mughal Sarāi	25.3	83.11667	IN	 	36	 	98043
1262651	Mudkhed	19.16667	77.51667	IN	 	16	 	20776
1262663	Mudhol	16.35	75.28333	IN	 	19	 	47427
1262664	Mudgal	16.01667	76.43333	IN	 	19	 	21006
1262669	Muddebihāl	16.33333	76.13333	IN	 	19	 	31895
1262672	Mūdbidri	13.08333	74.98333	IN	 	19	 	30632
1262678	Mubārakpur	26.09	83.29222	IN	 	36	 	53263
1262710	Motīhāri	26.65	84.91667	IN	 	34	 	112144
1262734	Morwa	22.9	73.83333	IN	 	09	 	20168
1262740	Morsi	21.33917	78.01306	IN	 	16	 	35554
1262771	Morena	26.49694	78	IN	 	35	 	152004
1262775	Morbi	22.81667	70.83333	IN	 	09	 	118022
1262783	Morār	26.22611	78.22611	IN	 	35	 	44451
1262794	Moram	17.8	76.46667	IN	 	16	 	17696
1262801	Morādābād	28.83333	78.78333	IN	 	36	 	721139
1262824	Mon	26.75	95.1	IN	 	20	 	18742
1262843	Mokokchūng	26.33333	94.53333	IN	 	20	 	34021
1262852	Mokāma	25.4	85.91667	IN	 	34	 	55203
1262863	Moirāng	24.5	93.76667	IN	 	17	 	17103
1262951	Moga	30.8	75.16667	IN	 	23	 	130549
1262958	Modāsa	23.46667	73.3	IN	 	09	 	58970
1262988	Misrikh	27.45	80.51667	IN	 	36	 	15007
1262995	Mirzāpur	25.15	82.58333	IN	 	36	 	220029
1263012	Miriālgūda	16.86667	79.58333	IN	 	02	 	101234
1263015	Mīrganj	28.55	79.2	IN	 	36	 	15335
1263021	Mīrānpur Katra	28.03333	79.65	IN	 	36	 	29626
1263022	Mīrānpur	29.3	77.93333	IN	 	36	 	27390
1263034	Mīnjūr	13.26667	80.26667	IN	 	25	 	24674
1263051	Milak	28.61667	79.18333	IN	 	36	 	28505
1263057	Mihona	26.28444	78.98167	IN	 	35	 	15830
1263083	Mhāsvād	17.63333	74.78333	IN	 	16	 	21404
1263101	Mettūr	11.8	77.8	IN	 	25	 	56743
1263103	Mettuppālaiyam	11.3	76.95	IN	 	25	 	66944
1263120	Merta	26.65	74.03333	IN	 	24	 	43758
1263142	Mendarda	21.31667	70.43333	IN	 	09	 	17166
1263148	Memāri	23.2	88.11667	IN	 	28	 	44448
1263151	Melūr	10.05	78.33333	IN	 	25	 	33839
1263185	Mehndāwal	26.97528	83.11167	IN	 	36	 	25495
1263195	Mehekar	20.15	76.56667	IN	 	16	 	41137
1263214	Meerut	28.98333	77.7	IN	 	36	 	1223184
1263220	Medinīpur	22.43333	87.33333	IN	IN	28	 	153349
1263230	Medak	18.03333	78.26667	IN	 	02	 	44351
1263247	Māyilāduthurai	11.1	79.66667	IN	 	25	 	86660
1263255	Mayāng Imphāl	24.61667	93.88333	IN	 	17	 	22159
1263275	Mawāna	29.1	77.91667	IN	 	36	 	76973
1263280	Māvūr	11.26667	75.91667	IN	 	13	 	28313
1263285	Māvelikara	9.26667	76.55	IN	 	13	 	28300
1263293	Maur	30.08333	75.25	IN	 	23	 	28295
1263300	Mauganj	24.68333	81.88333	IN	 	35	 	25537
1263303	Maudaha	25.68333	80.11667	IN	 	36	 	37844
1263306	Mau Aimma	25.7	81.91667	IN	 	36	 	20123
1263309	Mau	26.26694	78.67306	IN	 	35	 	19299
1263311	Mau	25.95	83.55	IN	 	36	 	246050
1263331	Mattanūr	11.91667	75.58333	IN	 	13	 	45521
1263364	Mathura	27.5	77.68333	IN	 	36	 	330511
1263395	Mātābhānga	26.33333	89.21667	IN	 	28	 	22642
1263427	Masaurhi Buzurg	25.35	85.03333	IN	 	34	 	53440
1263494	Marmagao	15.4	73.8	IN	 	33	 	102345
1263504	Mārkāpur	15.73333	79.28333	IN	 	02	 	63982
1263522	Mariāni	26.66667	94.33333	IN	 	03	 	23640
1263523	Mariāhū	25.61667	82.61667	IN	 	36	 	22248
1263528	Marhaura	25.96667	84.86667	IN	 	34	 	26138
1263532	Margherita	27.28333	95.68333	IN	 	30	 	24428
1263564	Marakkānam	12.2	79.95	IN	 	25	 	19734
1263567	Mārahra	27.73333	78.58333	IN	 	36	 	18873
1263580	Māpuca	15.6	73.81667	IN	 	33	 	40122
1263591	Mānwat	19.3	76.5	IN	 	16	 	30624
1263594	Mānvi	15.98333	77.05	IN	 	19	 	41647
1263610	Manthani	18.65	79.66667	IN	 	02	 	15661
1263622	Mānsa	29.98333	75.38333	IN	 	23	 	80018
1263623	Mānsa	23.43333	72.66667	IN	 	09	 	29551
1263649	Manoharpur	27.3	75.95	IN	 	24	 	28928
1263659	Mannārgudi	10.66667	79.43333	IN	 	25	 	63148
1263661	Mannārakkāt	10.98333	76.46667	IN	 	13	 	50921
1263664	Manmād	20.25	74.45	IN	 	16	 	76722
1263678	Mankāchar	25.53333	89.86667	IN	 	18	 	31091
1263684	Manjlegaon	19.15	76.23333	IN	 	16	 	47845
1263691	Manjhanpur	25.53333	81.38333	IN	 	36	 	16939
1263694	Manjeri	11.11667	76.11667	IN	 	13	 	89201
1263723	Manihāri	25.35	87.63333	IN	 	34	 	23731
1263730	Maniar	25.98333	84.16667	IN	 	36	 	20462
1263744	Mangrūl Pīr	20.31667	77.35	IN	 	16	 	29198
1263751	Māngrol	25.33333	76.51667	IN	 	24	 	23896
1263752	Māngrol	21.11667	70.11667	IN	 	09	 	58989
1263761	Manglaur	29.8	77.86667	IN	 	36	 	46395
1263780	Mangalore	12.86667	74.88333	IN	 	19	 	417387
1263787	Mangaldai	26.43333	92.03333	IN	 	03	 	24871
1263797	Mangalagiri	16.43333	80.55	IN	 	02	 	59391
1263807	Maner	25.65	84.88333	IN	 	34	 	27901
1263814	Mandya	12.52417	76.89583	IN	 	19	 	134845
1263824	Māndvi	22.83333	69.36667	IN	 	09	 	47853
1263826	Māndvi	21.25	73.3	IN	 	09	 	18669
1263834	Mandsaur	24.06667	75.06667	IN	 	35	 	124988
1263852	Mandlā	22.6	80.38333	IN	 	35	 	45184
1263862	Mandi	31.71667	76.91667	IN	 	11	 	28217
1263879	Mandāwar	29.5	78.13333	IN	 	36	 	21339
1263898	Mandapeta	16.86667	81.93333	IN	 	02	 	48852
1263900	Mandapam	9.28333	79.11667	IN	 	25	 	15073
1263911	Māndalgarh	25.2	75.1	IN	 	24	 	21569
1263917	Māndal	25.45	74.56667	IN	 	24	 	23478
1263936	Mancherāl	18.86667	79.43333	IN	 	02	 	77998
1263940	Manāwar	22.23333	75.08333	IN	 	35	 	27637
1263943	Mānāvadar	21.5	70.13333	IN	 	09	 	29105
1263949	Manāsa	24.48333	75.15	IN	 	35	 	24078
1263952	Manappārai	10.6	78.41667	IN	 	25	 	36926
1263965	Mānāmadurai	9.7	78.48333	IN	 	25	 	27493
1263968	Manali	13.16667	80.26667	IN	 	25	 	32363
1264007	Mālvan	16.06667	73.46667	IN	 	16	 	18858
1264010	Mālūr	13.0075	77.93778	IN	 	19	 	30677
1264032	Mālpura	26.28333	75.38333	IN	 	24	 	28600
1264037	Malpe	13.35	74.71667	IN	 	19	 	23496
1264047	Mallasamudram	11.48333	78.03333	IN	 	25	 	18820
1264071	Malkāpur	20.88333	76.2	IN	 	16	 	64812
1264075	Mālkāngiri	18.35	81.9	IN	 	37	 	25054
1264085	Malīhābād	26.91667	80.71667	IN	 	36	 	16649
1264111	Māler Kotla	30.51667	75.88333	IN	 	23	 	113840
1264115	Mālegaon	20.55	74.53333	IN	 	16	 	435362
1264136	Malavalli	12.38333	77.08333	IN	 	19	 	38129
1264138	Malaut	30.21667	74.48333	IN	 	23	 	76616
1264154	Malappuram	11.06667	76.06667	IN	 	13	 	61743
1264196	Mākum	27.5	95.45	IN	 	03	 	16225
1264198	Maksi	23.26667	76.15	IN	 	35	 	20094
1264206	Makrāna	27.05	74.71667	IN	 	24	 	93904
1264282	Mairwa	26.23333	84.15	IN	 	34	 	20163
1264292	Mainpuri	27.23333	79.01667	IN	 	36	 	94619
1264301	Maināguri	26.56667	88.81667	IN	 	28	 	29459
1264317	Maihar	24.26667	80.75	IN	 	35	 	37913
1264323	Mahwah	27.05	76.93333	IN	 	24	 	22624
1264344	Mahudha	22.81667	72.93333	IN	 	09	 	16828
1264356	Maholi	27.66667	80.46667	IN	 	36	 	19343
1264359	Mahoba	25.28333	79.86667	IN	 	36	 	89170
1264363	Mahmūdābād	27.3	81.11667	IN	 	36	 	45921
1264368	Mahīshādal	22.18333	87.98333	IN	 	28	 	17988
1264383	Mahgawān	26.5	78.60417	IN	 	35	 	16176
1264385	Maheshwar	22.18333	75.58333	IN	 	35	 	21500
1264395	Mahendragarh	28.28333	76.15	IN	 	10	 	25728
1264398	Mahemdāvād	22.83333	72.76667	IN	 	09	 	32504
1264403	Mahe	11.7	75.53333	IN	 	13	 	38183
1264407	Mahbūbnagar	16.73333	77.98333	IN	 	02	 	136135
1264409	Mahbūbābād	17.61667	80.01667	IN	 	02	 	37949
1264414	Mahāsamund	21.1	82.1	IN	 	37	 	50441
1264433	Mahārājganj	27.13333	83.56667	IN	 	36	 	30548
1264436	Mahārājganj	26.11667	84.48333	IN	 	34	 	22430
1264455	Maham	28.98333	76.3	IN	 	10	 	19383
1264457	Mahālingpur	16.38333	75.11667	IN	 	19	 	32699
1264489	Mahād	18.08333	73.41667	IN	 	16	 	26665
1264504	Maghar	26.75722	83.12778	IN	 	36	 	17011
1264514	Māgadi	12.96667	77.23333	IN	 	19	 	27213
1264520	Madurāntakam	12.51667	79.9	IN	 	25	 	29743
1264521	Madurai	9.93333	78.11667	IN	 	25	 	909908
1264523	Madukkūr	10.48333	79.4	IN	 	25	 	15631
1264524	Madukkarai	10.9	76.96667	IN	 	25	 	29144
1264527	Chennai	13.08784	80.27847	IN	 	25	 	4328063
1264540	Madikeri	12.41667	75.73333	IN	 	19	 	33540
1264543	Madhyamgram	22.7	88.45	IN	 	28	 	161126
1264551	Madhupur	24.25	86.65	IN	 	38	 	50671
1264553	Madhugiri	13.66056	77.20917	IN	 	19	 	28124
1264555	Madhubani	26.36667	86.08333	IN	 	34	 	71582
1264570	Madhipura	25.91667	86.78333	IN	 	34	 	50570
1264588	Madgaon	15.3	73.95	IN	 	33	 	86818
1264592	Maddūr	12.6	77.06667	IN	 	19	 	28141
1264621	Madanapalle	13.55	78.5	IN	 	02	 	108593
1264637	Machilīpatnam	16.16667	81.13333	IN	 	02	 	192827
1264643	Machhlīshahr	25.68333	82.41667	IN	 	36	 	25247
1264644	Māchhīwāra	30.91472	76.19833	IN	 	23	 	20447
1264647	Mācherla	16.48333	79.43333	IN	 	02	 	51039
1264688	Lunglei	22.88333	92.73333	IN	 	31	 	52728
1264700	Lūnāvāda	23.13333	73.61667	IN	 	09	 	35431
1264711	Lumding	25.75	93.16667	IN	 	03	 	25775
1264728	Ludhiāna	30.9	75.85	IN	 	23	 	1545368
1264733	Lucknow	26.85	80.91667	IN	 	36	 	2472011
1264735	Luckeesarai	25.18333	86.08333	IN	 	34	 	89500
1264756	Losal	27.4	74.91667	IN	 	24	 	27964
1264773	Loni	28.75	77.28333	IN	 	36	 	164810
1264793	Lonāvale	18.75	73.41667	IN	 	16	 	58562
1264794	Lonār	19.98333	76.53333	IN	 	16	 	21765
1264839	Lohārdaga	23.43333	84.68333	IN	 	38	 	53032
1264890	Lingsugūr	16.16667	76.51667	IN	 	19	 	29783
1264912	Limbdi	22.56667	71.8	IN	 	09	 	41740
1264949	Leteri	24.05	77.4	IN	 	35	 	15519
1264976	Leh	34.16667	77.58333	IN	 	12	 	37475
1264989	Lāwar Khās	29.11667	77.76667	IN	 	36	 	19556
1265007	Laungowāl	30.21667	75.68333	IN	 	23	 	21880
1265014	Lātūr	18.4	76.58333	IN	 	16	 	348967
1265022	Lāthi	21.71667	71.38333	IN	 	09	 	22745
1265025	Lātehār	23.75	84.5	IN	 	38	 	20769
1265053	Lār	26.20389	83.97167	IN	 	36	 	26688
1265143	Lālsot	26.56667	76.33333	IN	 	24	 	31480
1265150	Lālpur	22.2	69.96667	IN	 	09	 	15076
1265157	Lalitpur	24.68333	78.41667	IN	 	36	 	126475
1265163	Lālgudi	10.86667	78.83333	IN	 	25	 	20916
1265166	Lālgola	24.41667	88.25	IN	 	28	 	28442
1265169	Lālganj	25.93333	81.7	IN	 	36	 	23728
1265170	Lālganj	25.86667	85.18333	IN	 	34	 	31879
1265201	Lakshmeshwar	15.13333	75.46667	IN	 	19	 	35140
1265208	Laksar	29.76667	78.05	IN	 	39	 	19270
1265220	Lakhyābād	23.66667	86.66667	IN	 	28	 	33162
1265233	Lakhnādon	22.6	79.6	IN	 	35	 	15589
1265242	Lakhīmpur	27.95	80.76667	IN	 	36	 	140223
1265246	Lākheri	25.66667	76.16667	IN	 	24	 	28463
1265310	Lāharpur	27.71667	80.9	IN	 	36	 	55911
1265311	Lahār	26.19833	78.945	IN	 	35	 	32886
1265323	Lādwa	29.99444	77.04444	IN	 	10	 	23565
1265331	Lādnūn	27.65	74.38333	IN	 	24	 	60490
1265354	Lachhmangarh Sīkar	27.81667	75.03333	IN	 	24	 	48142
1265387	Kuzhittura	8.31667	77.18333	IN	 	25	 	20611
1265400	Kūttānallūr	10.7	79.53333	IN	 	25	 	23257
1265415	Kutiyāna	21.62333	69.98167	IN	 	09	 	16877
1265446	Kushtagi	15.76667	76.2	IN	 	19	 	24180
1265504	Kurinjippādi	11.56667	79.6	IN	 	25	 	23017
1265521	Kurduvādi	18.08333	75.43333	IN	 	16	 	23131
1265539	Kurandvād	16.68333	74.58333	IN	 	16	 	21388
1265555	Kuppam	12.75	78.36667	IN	 	02	 	19854
1265579	Kunnamkulam	10.65	76.08333	IN	 	13	 	63903
1265580	Kunnamangalam	11.31667	75.88333	IN	 	13	 	38372
1265591	Kunigal	13.02222	77.02667	IN	 	19	 	33273
1265605	Kundla	21.33333	71.3	IN	 	09	 	76809
1265607	Kundgol	15.25	75.25	IN	 	19	 	17617
1265613	Kundarkhi	28.7	78.78333	IN	 	36	 	27197
1265632	Kunda	25.71667	81.51667	IN	 	36	 	24948
1265645	Kumta	14.41667	74.4	IN	 	19	 	27999
1265655	Kūmher	27.31667	77.36667	IN	 	24	 	21903
1265660	Kumhāri	21.26667	81.51667	IN	 	37	 	38334
1265670	Kumbhrāj	24.36667	77.05	IN	 	35	 	16391
1265683	Kumbakonam	10.96667	79.38333	IN	 	25	 	139264
1265709	Kulu	31.96667	77.1	IN	 	11	 	19831
1265711	Kulti	23.73333	86.85	IN	 	28	 	305405
1265716	Kulpahār	25.31667	79.65	IN	 	36	 	18976
1265723	Kulittalai	10.91667	78.41667	IN	 	25	 	26822
1265734	Kulgām	33.65	75.01667	IN	 	12	 	16246
1265752	Kukshi	22.2	74.75	IN	 	35	 	26183
1265767	Kūkatpalli	17.48333	78.41667	IN	 	02	 	341709
1265773	Kuju	23.71667	85.5	IN	 	38	 	19390
